"VendorID","passenger_count","trip_distance_miles","pickup_longitude","pickup_latitude","RatecodeID","dropoff_longitude","dropoff_latitude","payment_type","total_amount","pickup_hour","pickup_timeOfDay","trip_distance","speed","trip_duration","temp","hum","vis","cond","fog","rain","gasprice","weekday"
"Creative Mobile Technologies, LLC",2,0.9,-73.9782562255859,40.7483444213867,"Standard rate",-73.9915466308594,40.7494316101074,"Cash",7.3,14,"afternoon",1.448406,7.98029556650246,406,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.7,-73.9654922485352,40.7716293334961,"Standard rate",-73.9529571533203,40.7666130065918,"Credit card",8.5,8,"morning",1.126538,7.17948717948718,351,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,0.83,-73.9943237304688,40.7250099182129,"Standard rate",-73.9980392456055,40.7135581970215,"Cash",6.3,22,"evening",1.3357522,13.6438356164384,219,7.2,90,14,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,0.6,-73.9687271118164,40.7644996643066,"Standard rate",-73.9770278930664,40.7641792297363,"Cash",5.8,20,"evening",0.965604,9.27038626609442,233,20.6,65,16,"Overcast",0,0,1.264,"Montag"
"VeriFone Inc.",2,0.65,-73.9231185913086,40.7434768676758,"Standard rate",-73.9178237915039,40.7382011413574,"Cash",5.8,16,"afternoon",1.046071,9.39759036144578,249,11.7,48,8,"Light Rain",0,1,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,1.3,-73.9554901123047,40.776798248291,"Standard rate",-73.9655151367188,40.7637634277344,"Credit card",13.8,8,"morning",2.092142,4.43181818181818,1056,23.9,40,14,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,1.08,-73.9821929931641,40.7628440856934,"Standard rate",-73.9928665161133,40.758186340332,"Credit card",11.76,21,"evening",1.7380872,6.05607476635514,642,8.9,39,16,"Scattered Clouds",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",4,10.7,-73.984245300293,40.7607345581055,"Standard rate",-73.9407653808594,40.7163925170898,"Credit card",44.3,4,"night",17.219938,16.0033236393851,2407,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,1.74,-73.9556427001953,40.7643508911133,"Standard rate",-73.9714889526367,40.7441596984863,"Cash",10.8,17,"afternoon",2.8002516,11.6648044692737,537,22.2,84,2,"Light Rain",0,1,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",2,1.6,-73.9674530029297,40.7927856445313,"Standard rate",-73.9536743164063,40.7787322998047,"Credit card",9.8,21,"evening",2.574944,14.9222797927461,386,1.7,54,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,8.4,-73.873161315918,40.7741661071777,"Standard rate",-73.9046096801758,40.7035522460938,"Credit card",32.8,15,"afternoon",13.518456,16.6519823788546,1816,8.9,80,16,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,1.48,-73.9849395751953,40.7606620788574,"Standard rate",-73.9876480102539,40.7438774108887,"Cash",9.3,21,"evening",2.3818232,10.1292775665399,526,7.2,90,12,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,2.1,-73.9622650146484,40.7637634277344,"Standard rate",-73.9910583496094,40.763542175293,"Credit card",12.95,20,"evening",3.379614,11.4545454545455,660,21.1,93,9,"Partly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,1.52,-73.9913482666016,40.7229309082031,"Standard rate",-73.9908676147461,40.736499786377,"Cash",10.3,4,"night",2.4461968,7.62116991643454,718,5,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,2.45,-74.0060348510742,40.7349357604981,"Standard rate",-73.9780883789063,40.7526016235352,"Credit card",15.96,8,"morning",3.942883,8.68110236220473,1016,21.1,87,11,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",1,5.29,-73.9845733642578,40.7322082519531,"Standard rate",-73.9571228027344,40.6949996948242,"Cash",23.3,19,"evening",8.5134086,12.928716904277,1473,8.3,93,4,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",2,20.96,-73.9495391845703,40.8062324523926,"Nassau or Westchester",-73.7312774658203,40.9332427978516,"Cash",88.3,4,"night",33.7317664,22.4237741456166,3365,5.6,55,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",6,10.92,-73.9898300170898,40.7574615478516,"Standard rate",-73.9071273803711,40.8554077148438,"Credit card",33.8,2,"night",17.5739928,29.5578947368421,1330,10,59,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,17.6,-73.9995269775391,40.7612495422363,"JFK",-73.7827377319336,40.6439895629883,"Credit card",72.92,9,"morning",28.324384,32.7780651836524,1933,10.6,56,16,"Mostly Cloudy",0,0,1.284,"Samstag"
"VeriFone Inc.",1,2.12,-74.0143585205078,40.7117881774902,"Standard rate",-74.015983581543,40.7111511230469,"Cash",12.3,14,"afternoon",3.4118008,8.36842105263158,912,23.9,53,16,"Scattered Clouds",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,2.6,-73.9814910888672,40.7809982299805,"Standard rate",-73.9767150878906,40.7499656677246,"Credit card",17.16,22,"evening",4.184284,8.8135593220339,1062,20,93,1,"Heavy Rain",0,1,1.133,"Donnerstag"
"VeriFone Inc.",1,19.51,-73.7890319824219,40.646858215332,"JFK",-74.0050964355469,40.7089614868164,"Credit card",63.36,8,"morning",31.3982234,43.4897832817338,1615,3.9,45,16,"Scattered Clouds",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,0.89,-73.9823989868164,40.7643394470215,"Standard rate",-73.9924468994141,40.7586288452148,"Credit card",7.56,1,"night",1.4323126,14.0526315789474,228,10,59,16,"Clear",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,16.9,-73.9921646118164,40.7590484619141,"JFK",-73.7946014404297,40.6446113586426,"Credit card",69.99,17,"afternoon",27.197846,23.6639439906651,2571,11.1,47,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",1,4.19,-73.7766799926758,40.6453590393066,"Standard rate",-73.7993316650391,40.6672592163086,"Credit card",17.16,13,"afternoon",6.7431346,29.4609375,512,26.7,35,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,3.7,-74.0085067749024,40.7197227478027,"Standard rate",-73.9899673461914,40.7672958374023,"Credit card",17.76,21,"evening",5.954558,16.8821292775665,789,21.1,87,14,"Mostly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,1.06,-73.9741897583008,40.791618347168,"Standard rate",-73.980712890625,40.778190612793,"Credit card",8.16,10,"morning",1.7059004,11.7055214723926,326,25,36,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,0.8,-73.9592208862305,40.7748603820801,"Standard rate",-73.9665298461914,40.7643699645996,"Credit card",7.3,19,"evening",1.287472,10.7865168539326,267,10.6,41,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",3,0.74,-73.9870529174805,40.756160736084,"Standard rate",-73.9783325195313,40.7522315979004,"Cash",6.3,1,"night",1.1909116,11.8928571428571,224,21.7,90,12,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",1,2.48,-73.977294921875,40.7580528259277,"Standard rate",-73.982780456543,40.7315216064453,"Credit card",14.16,21,"evening",3.9911632,13.3652694610778,668,20.6,93,11,"Overcast",0,0,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,19.8,-73.982177734375,40.7829322814941,"JFK",-73.7922286987305,40.6447486877441,"Credit card",69.99,8,"morning",31.864932,23.2258064516129,3069,8.9,77,9,"Light Rain",0,1,1.264,"Dienstag"
"Creative Mobile Technologies, LLC",1,0.8,-73.9760360717774,40.7575073242188,"Standard rate",-73.9806289672852,40.7655563354492,"Credit card",7.85,14,"afternoon",1.287472,7.70053475935829,374,25.6,76,12,"Mostly Cloudy",0,0,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.6,-74.0148086547852,40.7143135070801,"Standard rate",-74.0093078613281,40.708797454834,"Credit card",12.05,22,"evening",2.574944,8.37209302325582,688,20.6,63,16,"Scattered Clouds",0,0,1.264,"Montag"
"VeriFone Inc.",1,1.04,-73.9833374023438,40.7714958190918,"Standard rate",-73.9838027954102,40.7601661682129,"Credit card",9.49,17,"afternoon",1.6737136,12.0385852090032,311,25.6,43,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,3.2,-73.992057800293,40.7254371643066,"Standard rate",-73.9627380371094,40.7174377441406,"Credit card",18.95,22,"evening",5.149888,11.25,1024,21.1,53,14,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,2.87,-74.0074996948242,40.7073783874512,"Standard rate",-73.9969711303711,40.7430686950684,"Credit card",12.52,4,"night",4.6188058,15.75,656,4.4,58,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,0.7,-73.9701995849609,40.7965087890625,"Standard rate",-73.9640808105469,40.7926483154297,"Credit card",7.56,22,"evening",1.126538,9.03225806451613,279,7.8,47,16,"Clear",0,0,1.297,"Samstag"
"VeriFone Inc.",2,16.13,-73.7899017333984,40.6472511291504,"JFK",-73.9789962768555,40.7505989074707,"Credit card",70.01,11,"morning",25.9586542,21.4907475943745,2702,25,71,12,"Mostly Cloudy",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.6,-73.9922561645508,40.7257652282715,"Standard rate",-74.0072326660156,40.7062454223633,"Credit card",13.3,20,"evening",2.574944,9.30533117932149,619,18.9,75,16,"Mostly Cloudy",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,5.3,-74.0126113891602,40.7024803161621,"Standard rate",-73.9706115722656,40.7517738342285,"Credit card",20.3,12,"morning",8.529502,23.6724565756824,806,8.3,86,11,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",1,1.05,-73.9747695922852,40.7534141540527,"Standard rate",-73.9884948730469,40.751033782959,"Cash",6.8,20,"evening",1.689807,13.0795847750865,289,7.2,90,9,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,9.97,-73.7899703979492,40.646858215332,"Standard rate",-73.9203109741211,40.6937599182129,"Cash",32.3,22,"evening",16.0451198,22.9635316698656,1563,21,49,16,"Mostly Cloudy",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,1.5,-73.9871444702149,40.7505073547363,"Standard rate",-73.9707489013672,40.7648239135742,"Cash",10.3,12,"morning",2.41401,6.94087403598972,778,22.2,61,16,"Scattered Clouds",0,0,1.297,"Montag"
"VeriFone Inc.",5,3.69,-73.9747772216797,40.7589912414551,"Standard rate",-73.9679794311524,40.8000106811523,"Credit card",19.75,12,"morning",5.9384646,11.6017467248908,1145,22.2,61,16,"Scattered Clouds",0,0,1.297,"Montag"
"Creative Mobile Technologies, LLC",1,0.7,-73.95556640625,40.7794723510742,"Standard rate",-73.9457168579102,40.773868560791,"Credit card",7.25,11,"morning",1.126538,8.34437086092715,302,25,74,12,"Overcast",0,0,1.155,"Donnerstag"
"VeriFone Inc.",1,1.67,-73.9796524047852,40.7761917114258,"Standard rate",-73.9873809814453,40.7565002441406,"Cash",8.3,10,"morning",2.6875978,14.013986013986,429,12.8,51,16,"Clear",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,6.9,-73.9820938110352,40.771297454834,"Standard rate",-74.0033111572266,40.7061729431152,"Dispute",24.3,11,"morning",11.104446,18.9185072353389,1313,8.9,80,16,"Overcast",0,0,1.264,"Dienstag"
"Creative Mobile Technologies, LLC",2,3.6,-73.9417877197266,40.7985572814941,"Standard rate",-73.9831466674805,40.7712821960449,"Cash",14.3,18,"afternoon",5.793624,15.2470588235294,850,2.8,50,16,"Partly Cloudy",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,3.3,-73.9943923950195,40.7506980895996,"Standard rate",-73.9585189819336,40.7436294555664,"Credit card",23.84,14,"afternoon",5.310822,10.0592718035563,1181,25,76,12,"Overcast",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,16.83,-73.7896270751953,40.6475410461426,"JFK",-73.982292175293,40.7418785095215,"Credit card",63.34,18,"afternoon",27.0851922,28.259328358209,2144,2.8,50,16,"Partly Cloudy",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.7,-73.9793472290039,40.7470550537109,"Standard rate",-73.9802017211914,40.7539901733399,"Credit card",7.25,12,"morning",1.126538,9.09747292418773,277,26.1,34,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,4.69,-73.896110534668,40.7406387329102,"Standard rate",-73.9618148803711,40.7600021362305,"Credit card",19.8,8,"morning",7.5478046,12.138030194105,1391,9.4,61,16,"Overcast",0,0,1.264,"Dienstag"
"Creative Mobile Technologies, LLC",2,4.5,0,0,"Standard rate",-74.0172882080078,40.7113456726074,"Cash",19.3,21,"evening",7.24203,12.8164556962025,1264,8.9,68,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",3,2.78,-74.1044921875,40.3941307067871,"Standard rate",-74.0854110717774,40.4286689758301,"Credit card",14.3,19,"evening",4.4739652,13.2556291390728,755,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"VeriFone Inc.",2,0.64,-73.9893569946289,40.7198181152344,"Standard rate",-73.9889678955078,40.7268333435059,"Cash",5.8,3,"night",1.0299776,11.2390243902439,205,8.3,46,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.79,-73.9686737060547,40.7992286682129,"Standard rate",-73.9821929931641,40.7759094238281,"Cash",9.8,12,"morning",2.8807186,11.6950998185118,551,15,48,16,"Partly Cloudy",0,0,1.284,"Samstag"
"VeriFone Inc.",6,2.32,-73.9731140136719,40.7637786865234,"Standard rate",-73.9896621704102,40.7474517822266,"Cash",13.8,17,"afternoon",3.7336688,7.49058295964126,1115,3.3,48,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",2,1,-73.9878005981445,40.7386894226074,"Standard rate",-73.9866943359375,40.7469863891602,"Cash",6.8,5,"night",1.60934,9.30232558139535,387,4.4,58,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,2.76,-74.0001068115234,40.7304496765137,"Standard rate",-73.9718704223633,40.7497215270996,"Cash",12.3,22,"evening",4.4417784,14.4,690,1.7,52,16,"Clear",0,0,1.284,"Freitag"
"VeriFone Inc.",1,7.19,-73.7819290161133,40.6446304321289,"Standard rate",-73.8686981201172,40.6814689636231,"Cash",22.8,21,"evening",11.5711546,30.5596221959858,847,20.6,93,11,"Overcast",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,2.65,-73.9827651977539,40.7732238769531,"Standard rate",-73.9526748657227,40.7732734680176,"Cash",12.8,21,"evening",4.264751,12.0912547528517,789,2.2,50,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.7,-73.9938659667969,40.7516822814941,"Standard rate",-73.9869689941406,40.7608795166016,"Credit card",10.3,18,"afternoon",1.126538,5.87412587412587,429,21.1,93,0,"Heavy Rain",1,1,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",4,1.2,-73.9884262084961,40.7689971923828,"Standard rate",-73.9756393432617,40.782039642334,"Cash",8.3,18,"afternoon",1.931208,12.2727272727273,352,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"VeriFone Inc.",1,0.53,-73.9549331665039,40.76953125,"Standard rate",-73.957160949707,40.7741851806641,"Cash",4.3,10,"morning",0.8529502,22.7142857142857,84,4.4,53,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.4,-73.9575347900391,40.8014984130859,"Standard rate",-73.9503326416016,40.8010520935059,"Credit card",6.6,2,"night",0.643736,10.9090909090909,132,21.1,76,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",2,6.1,-73.9695434570313,40.7854804992676,"Standard rate",-74.0037536621094,40.7225608825684,"Cash",21.3,11,"morning",9.816974,16.029197080292,1370,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,0.9,-73.9914245605469,40.7497444152832,"Standard rate",-73.9787979125977,40.7491760253906,"Credit card",7.3,14,"afternoon",1.448406,7.76978417266187,417,8.9,39,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,3.2,-73.9846878051758,40.7596206665039,"Standard rate",-73.953239440918,40.7887535095215,"Credit card",16.55,23,"evening",5.149888,16.0893854748603,716,7.8,47,16,"Clear",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,0.7,-73.9775390625,40.7640190124512,"Standard rate",-73.969596862793,40.7586135864258,"Cash",8.3,16,"afternoon",1.126538,5.71428571428571,441,23.9,84,11,"Scattered Clouds",0,0,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",2,2,-73.9800033569336,40.7840576171875,"Standard rate",-73.9566421508789,40.800048828125,"Credit card",12.96,4,"night",3.21868,11.2852664576803,638,4.4,58,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",2,1.82,-74.0084609985352,40.7142295837402,"Standard rate",-73.988525390625,40.7257919311523,"Cash",11.3,14,"afternoon",2.9289988,8.43243243243243,777,23.9,53,16,"Scattered Clouds",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,1.3,-73.9471054077148,40.7802238464356,"Standard rate",-73.9338760375977,40.7940444946289,"Credit card",7.8,20,"evening",2.092142,23.5175879396985,199,8.9,68,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,16.92,-73.7891616821289,40.6474990844727,"Standard rate",-73.9857788085938,40.5947914123535,"Credit card",59.12,14,"afternoon",27.2300328,35.5172011661808,1715,8.9,39,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",2,1.75,-73.9820709228516,40.7639083862305,"Standard rate",-74.001579284668,40.7621612548828,"Cash",9.3,9,"morning",2.816345,9.4170403587444,669,10.6,56,16,"Mostly Cloudy",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,5,-73.963020324707,40.7940444946289,"Standard rate",-73.9389266967774,40.8444633483887,"Credit card",20.75,15,"afternoon",8.0467,23.1660231660232,777,8.9,39,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,1.3,-73.983757019043,40.7553291320801,"Standard rate",-73.9662857055664,40.7586135864258,"Credit card",11.75,18,"afternoon",2.092142,8.32740213523132,562,8.9,89,2,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,2.38,-73.9922637939453,40.7486801147461,"Standard rate",-73.9960784912109,40.7222900390625,"Credit card",14.76,9,"morning",3.8302292,9.98601398601398,858,8.3,86,8,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",2,0.59,-73.9827041625977,40.7421684265137,"Standard rate",-73.9904251098633,40.741943359375,"Cash",5.8,12,"morning",0.9495106,7.86666666666667,270,26.7,35,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1.6,-73.9777145385742,40.7465553283691,"Standard rate",-73.9973831176758,40.7447776794434,"Credit card",11.8,19,"evening",2.574944,10.3971119133574,554,2.8,48,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,2.8,-73.9804763793945,40.7302055358887,"Standard rate",-73.9573287963867,40.7624282836914,"Cash",11.8,23,"evening",4.506152,17.9679144385027,561,19.4,61,14,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,2.6,-73.9843978881836,40.7425727844238,"Standard rate",-73.955940246582,40.767635345459,"Credit card",14.15,22,"evening",4.184284,14.8571428571429,630,18.9,93,14,"Mostly Cloudy",0,0,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.2,-73.9683609008789,40.7571640014648,"Standard rate",-73.9751205444336,40.7414703369141,"Credit card",14.76,8,"morning",1.931208,4.24361493123772,1018,23.9,73,12,"Scattered Clouds",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,4.4,-73.9342422485352,40.762638092041,"Standard rate",-73.9839401245117,40.7549285888672,"Cash",15.8,5,"night",7.081096,22.8571428571429,693,21.1,90,14,"Overcast",0,0,1.133,"Freitag"
"Creative Mobile Technologies, LLC",1,2.2,-74.0043411254883,40.7417488098145,"Standard rate",-73.9971237182617,40.7193489074707,"Credit card",15.8,19,"evening",3.540548,7.56446991404012,1047,24.4,46,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,12.8,-73.9841537475586,40.7550506591797,"Standard rate",-73.9864044189453,40.6335601806641,"Credit card",46.55,3,"night",20.599552,25.5008301051467,1807,5,55,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,2.6,-74.0084075927734,40.7340202331543,"Standard rate",-73.9829711914063,40.7413330078125,"Cash",13.3,1,"night",4.184284,11.1827956989247,837,8.9,44,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,1,-73.8839797973633,40.7557182312012,"Standard rate",-73.8986206054688,40.7503814697266,"Cash",6.8,4,"night",1.60934,13.1868131868132,273,21.7,47,16,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",2,1.76,-73.9874572753906,40.7477684020996,"Standard rate",-73.9804077148438,40.764030456543,"Cash",9.3,22,"evening",2.8324384,11.8429906542056,535,7.2,90,14,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,3.7,-73.9811019897461,40.7642440795898,"Standard rate",-73.9888916015625,40.7242965698242,"Credit card",17.3,1,"night",5.954558,14.368932038835,927,7.8,47,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,0.65,-73.9865875244141,40.7557067871094,"Standard rate",-73.9974212646484,40.7604522705078,"Credit card",6.62,8,"morning",1.046071,10.5882352941176,221,8.9,77,9,"Light Rain",0,1,1.264,"Dienstag"
"Creative Mobile Technologies, LLC",1,0.9,-73.9862899780274,40.7608528137207,"Standard rate",-73.9817276000977,40.7523422241211,"Cash",5.8,14,"afternoon",1.448406,12.4137931034483,261,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,2.1,-73.9790878295899,40.7868919372559,"Standard rate",-73.9960250854492,40.7635231018066,"Cash",12.3,11,"morning",3.379614,10.1476510067114,745,26.1,34,12,"Clear",0,0,1.167,"Mittwoch"
